idempresa,empresa,direccion,localidad,provincia,idproducto,producto,idtipohorario,tipohorario,precio,fecha_vigencia,idempresabandera,empresabandera,latitud,longitud,geojson
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,775.0,2024-01-03 09:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,775.0,2024-01-03 09:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1025.0,2024-06-04 00:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1025.0,2024-06-04 00:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,984.0,2024-05-07 00:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,984.0,2024-05-07 00:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,613.0,2023-12-13 22:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
1998,DANIEL PATO Y MARCELO PATO SOC. DE HECHO,RUTAS 24 Y 25,MORENO,BUENOS AIRES,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,613.0,2023-12-13 22:00:00,2,YPF,-34.56824,-58.84927,"{""type"":""Point"",""coordinates"":[-58.84927,-34.56824]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,829.0,2024-02-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,829.0,2024-02-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,934.0,2024-04-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,934.0,2024-04-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,971.0,2024-05-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,971.0,2024-05-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1010.0,2024-06-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1010.0,2024-06-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1040.0,2024-07-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1040.0,2024-07-01 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,892.0,2024-03-02 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,892.0,2024-03-02 00:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,779.0,2024-01-03 09:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,779.0,2024-01-03 09:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,618.0,2023-12-13 22:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
3040,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 595,SAN MIGUEL DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,618.0,2023-12-13 22:00:00,2,YPF,-26.794493,-65.197619,"{""type"":""Point"",""coordinates"":[-65.197619,-26.794493]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,829.0,2024-02-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,829.0,2024-02-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,934.0,2024-04-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,934.0,2024-04-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,971.0,2024-05-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,971.0,2024-05-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1010.0,2024-06-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1010.0,2024-06-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1040.0,2024-07-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1040.0,2024-07-01 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,892.0,2024-03-02 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,892.0,2024-03-02 00:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,779.0,2024-01-03 09:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,779.0,2024-01-03 09:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,618.0,2023-12-13 22:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
2666,DANOVIS S.A. (EX-VARGIU NOELIA Y OTROS S.H.),AV. FRANCISCO DE AGUIRRE 598,S.M. DE TUCUMAN,TUCUMAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,618.0,2023-12-13 22:00:00,2,YPF,-26.794814,-65.197595,"{""type"":""Point"",""coordinates"":[-65.197595,-26.794814]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,839.0,2024-02-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,839.0,2024-02-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,944.0,2024-04-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,944.0,2024-04-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,982.0,2024-05-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,982.0,2024-05-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1022.0,2024-06-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1022.0,2024-06-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,1053.0,2024-07-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,1053.0,2024-07-01 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,902.0,2024-03-02 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,902.0,2024-03-02 00:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,788.0,2024-01-03 09:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,788.0,2024-01-03 09:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,625.0,2023-12-13 22:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
4373,DANPE SRL,AV. IGNACIO DE LA ROZA 09 OESTE,RIVADAVIA,SAN JUAN,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,625.0,2023-12-13 22:00:00,2,YPF,-31.53862,-68.5678,"{""type"":""Point"",""coordinates"":[-68.5678,-31.53862]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,653.0,2024-02-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,653.0,2024-02-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,735.0,2024-04-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,735.0,2024-04-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,764.0,2024-05-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,764.0,2024-05-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,795.0,2024-06-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,795.0,2024-06-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,819.0,2024-07-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,819.0,2024-07-01 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,702.0,2024-03-02 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,702.0,2024-03-02 00:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,642.0,2024-01-03 09:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,642.0,2024-01-03 09:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,509.0,2023-12-13 22:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
1477,"DAVIES, RACHEL",EUGENIO TELLO NRO. 404,GAIMAN,CHUBUT,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,509.0,2023-12-13 22:00:00,2,YPF,-43.29083,-65.4967,"{""type"":""Point"",""coordinates"":[-65.4967,-43.29083]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,596.0,2024-02-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,596.0,2024-02-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,671.0,2024-04-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,671.0,2024-04-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,698.0,2024-05-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,698.0,2024-05-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,726.0,2024-06-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,726.0,2024-06-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,748.0,2024-07-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,748.0,2024-07-01 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,641.0,2024-03-02 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,3,Nocturno,641.0,2024-03-02 00:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
8998,DEARR S.R.L.,DE LA ESTANCIA 2195,USHUAIA,TIERRA DEL FUEGO,2,Nafta (súper) entre 92 y 95 Ron,2,Diurno,586.0,2024-01-03 09:00:00,2,YPF,-54.829501,-68.353252,"{""type"":""Point"",""coordinates"":[-68.353252,-54.829501]}"
